exp_id;peak_id;year;season;host;route1;route2;route3;route4;nation;leaders;sponsor;success1;success2;success3;success4;ascent1;ascent2;ascent3;ascent4;claimed;disputed;countries;approach;bc_date;summit_date;summit_time;summit_days;tot_days;term_date;term_reason;term_note;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;summiter_deaths;tot_hired;summit_hired;hired_deaths;no_hired;o2_used;o2_none;o2_climb;o2_descent;o2_sleep;o2_medical;o2_taken;o2_unkwn;other_smts;campsites;accidents;achievment;agency;comrte;stdrte;primrte;primmem;primref;primid;chksum;peak_name;peak_height
CHOY10332;CHOY;2010;3;2;NW side;;;;S Korea;Kim Jae-Soo;2010 Phu Alpine Club Ama Dablam Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;17-09-10;30-09-10;;13;29;16-10-10;5;Adandoned at 7200m due to avalanche risk and high winds;7200;FALSE;FALSE;FALSE;2;0;2;0;0;3;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/09,5700m),C1(30/09,6400m),xxx(30/09,7200m);;;Seven Summit Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2461035;Cho Oyu;8188
CHOY10333;CHOY;2010;3;2;NW side;;;;UK;Max Kausch;SummitClimb Cho Oyu Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Finland, Switzerland, USA;;08-09-10;27-09-10;;19;25;03-10-10;5;Abandoned at 7450m due to bad snow conditions above C3;7450;FALSE;FALSE;FALSE;2;0;11;0;0;5;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(08/09,4900m),ABC(09/09,5700m),C1(13/09,6400m),C2(26/09,7140m),xxx(27/09,7450m);;;Everest Parivar;TRUE;TRUE;FALSE;FALSE;FALSE;;2461032;Cho Oyu;8188
CHOY10334;CHOY;2010;3;2;NW side;;;;Belgium;Leopold Goven;International Cho Oyu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;06-09-10;15-09-10;;9;24;30-09-10;5;Abandoned at 7100m due to risk of avalanche;7100;FALSE;FALSE;FALSE;2;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(06/09,5000m),ABC(09/09,5700m),C1(12/09,6400m),C2(15/09,7100m),xxx(15/09,7100m);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2461020;Cho Oyu;8188
CHOY10335;CHOY;2010;3;2;NW side;;;;Canada;Mike Nette;Makalu Adventure Cho Oyu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;UK, USA;AZhangmu->Nyalam->Tingri;11-09-10;23-09-10;;12;19;30-09-10;5;Abandoned at 7200m due to bad snow conditions;7200;FALSE;FALSE;FALSE;2;150;3;0;0;1;0;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;BC(11/09,4900m),ABC(15/09,5800m),C1(18/09,6300m),C2(23/09,7200m),xxx(23/09,7200m);;;Makalu Adventure;TRUE;TRUE;FALSE;FALSE;FALSE;;2461028;Cho Oyu;8188
CHOY10336;CHOY;2010;3;2;NW side;;;;Hungary;Laszlo Makleit;International Cho Oyu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;06-09-10;15-09-10;;9;24;30-09-10;5;Abandoned at 7100m due to avalanche risk;7100;FALSE;FALSE;FALSE;2;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(06/09,5000m),ABC(09/09,5700m),C1(12/09,6400m),C2(15/09,7100m),xxx(15/09,7100m);;;Monterosa Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2461020;Cho Oyu;8188
CHOY10337;CHOY;2010;3;2;NW side;;;;Argentina;Pablo Andreas Pilotta;Valladolid - Mar del Plata al Cho Oyu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Spain;Zhangmu->Nyalam->Tingri;12-09-10;02-10-10;;20;23;05-10-10;5;Abandoned at 7400m due to bad snow conditions;7400;FALSE;FALSE;FALSE;2;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/09),ABC(15/09,5700m),C1(21/09,6400m),C2(22/09,6800m),xxx(02/10,7400m);;;Thamserku Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2461037;Cho Oyu;8188
CHOY10338;CHOY;2010;3;2;NW side;;;;Spain;Javier Gomez;Nepalese Himalaya Spring 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Zhangmu->Nyalam->Tingri;12-09-10;30-09-10;;18;23;05-10-10;4;Abandoned at 6800m due to bad weather;6800;FALSE;FALSE;FALSE;1;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/09,4950m),ABC(15/09,5700m),C1(21/09,6400m),C2(30/09,6800m),xxx(30/09,6800m);;;Thamserku Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2461035;Cho Oyu;8188
CHOY10339;CHOY;2010;3;2;NW side;;;;Argentina;Pablo Reguera;Five Argentinians on Cho Oyu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kodari->Nyalam->Tingri;12-09-10;30-09-10;;18;24;06-10-10;5;Abandoned at 6800m due to avalanche risk and high wind;6800;FALSE;FALSE;FALSE;1;0;5;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/09,4950m),ABC(15/09,5700m),C1(20/09,6400m),xxx(30/09,6800m);Sanchez got AMS (vomiting at around 6600m while trying to get to C2);;Thamserku Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2461035;Cho Oyu;8188
DHA110301;DHA1;2010;3;1;NE Ridge;;;;Japan;Ryushi Hiraoka;Nippuro Dhaulagiri I Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-10;28-09-10;;16;17;29-09-10;6;Abandoned at 6700m due to fatal avalanche;6700;FALSE;FALSE;FALSE;2;100;3;0;0;3;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(12/09,4700m),BC(20/09,4700m),C1(25/09,5400) C2(27/09,6500m),xxx(28/09,5000m);;;Cosmo Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2461348;Dhaulagiri I;8167
DHA110302;DHA1;2010;3;1;NE Ridge;;;;Japan;Osamu Tanabe;Nippuro Dhaulagiri I Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;20-09-10;28-09-10;;8;15;05-10-10;6;Abandoned at 5400m due to fatal avalanche;5400;FALSE;FALSE;FALSE;1;0;4;0;3;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(20/09,4700m),C1(22/09,5400m),xxx(28/09,5400m);Fatal avalanche;;Cosmo Treks;FALSE;TRUE;FALSE;FALSE;FALSE;;2461348;Dhaulagiri I;8167
DING10401;DING;2010;4;1;N Face via NE of Chuli Glacier;;;;UK;Andrew Parkin;Dingjung Ri Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Phakding->Namche->Thami->Ayer;25-12-10;17-01-11;1430;23;27;21-01-11;1;;6249;FALSE;FALSE;FALSE;0;0;1;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(25/12,4600m),ABC(30/12,5300m),Biv1(15/01,5700m),Biv2(16/01,6050m),Smt(17/01);;1st ascent of North Face;Himalayan Guides;FALSE;FALSE;FALSE;FALSE;FALSE;;2461549;Dingjung North;6249
EVER10301;EVER;2010;3;1;S Col-SE Ridge;;;;USA;Eric Larsen;Save the Poles Everest Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-10;15-10-10;1215;33;35;17-10-10;1;;8850;FALSE;FALSE;FALSE;4;4000;1;1;0;6;5;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(12/09,5350m),C1(18/09,6070m),C2(27/09,6450m),C3(29/09,7140m),C4(14/10,7900m),Smt(15/10);;;Himalayan Trailblazer;TRUE;TRUE;FALSE;FALSE;FALSE;;2461815;Everest;8850
EVER10302;EVER;2010;3;2;N Face (to 6000m);;;;Italy;Edmond Joyeusaz;Italian Everest Expedition 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-10;12-09-10;;0;0;  -   -;5;Abandoned at 6000m due to dangerous avalanching;6000;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;Climbed two nameless peaks near Everest;BC(12/09,5500m),Biv1(14/09,6000m),xxx;;;Cho Oyu Trekking;FALSE;FALSE;FALSE;FALSE;TRUE;;2461782;Everest;8850
EVER10303;EVER;2010;3;2;N Face (to 6300m);N Col-NE Ridge (to 5800m);;;Spain;Alberto Zerain;Everest 2010 Hornbein Couloir;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;16-08-10;  -   -;;0;77;01-11-10;5;Abandoned at 7300m due to bad snow conditions;7300;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Attempted Changtse (to 7300m);BC(16/08,5200m),series of bivs;;;Prestige Adventure;FALSE;FALSE;FALSE;FALSE;FALSE;;6330;Everest;8850
GANC10301;GANC;2010;3;1;W Ridge;;;;UK;Graham Desroy;Llanberis Expedition to the West Ridge of Ganchempo;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;20-10-10;26-10-10;;6;8;28-10-10;9;Abandoned at 6100m due to lack of time;6100;FALSE;FALSE;FALSE;1;0;2;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(20/10,4600m),High Camp(22/10,5150m),C1(24/10,5700m),xxx(26/10,6100m);;;Loben Expeditions;FALSE;FALSE;FALSE;FALSE;FALSE;;2457821;Ganchenpo;6378
GYAJ10301;GYAJ;2010;3;1;NW Ridge;;;;Switzerland;Sebastien Fragniere;Guide Montagne Gyajikang 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Bhulbhule->Jagat->Dharapani->Koto->Meta->Kyong->Phu;25-10-10;29-10-10;;4;7;01-11-10;4;Abandoned at 6000m due to bad weather and sickness;6000;FALSE;FALSE;FALSE;1;0;5;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(25/10,4700m),ABC(28/10,5300m),C1(30/10,5700m),xxx(29/10,6000m);Boghossian couple and Vonlanthen got sick;;Mountain Sun Valley Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2457869;Gyajikang;7074
HIML10304;HIML;2010;3;1;NW Ridge;;;;Netherlands;Dick Lust;Dutch Himlung 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Via Phugaon;06-10-10;18-10-10;;12;16;22-10-10;9;Abandonded at 7000m due to too late in the day;7000;FALSE;FALSE;FALSE;3;800;3;0;0;2;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(06/10,4800m),C1(10/10,5600m),C2(11/10,6200m),C3(17/10,6400m),xxx(18/10,7000m);;;Iceland Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2457903;Himlung Himal;7126
HIML10301;HIML;2010;3;1;NW Ridge;;;;Austria;Reinhart Fetz;Laendle Himlung Expedition;TRUE;FALSE;FALSE;FALSE;35th;;;;FALSE;FALSE;;;10-10-10;18-10-10;1645;8;11;21-10-10;1;;7126;FALSE;FALSE;FALSE;3;700;4;2;0;2;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(10/10,4800m),C1(12/10,5600m),C2(16/10,6200m),C3(17/10,6400m),Smt(18/10);Schmelzenbach's frostbitten toes;;Iceland Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2457903;Himlung Himal;7126
HIML10303;HIML;2010;3;1;SW Ridge;;;;Germany;Lutz Feldmann;Diamir Himlung Expedition 2010;TRUE;FALSE;FALSE;FALSE;37th;;;;FALSE;FALSE;Austria;Bhulbhule->Jagat->Dharapani->Koto->Meta->Tiang->Phu;16-10-10;29-10-10;1135;13;16;01-11-10;1;;7126;FALSE;FALSE;FALSE;3;0;12;7;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(16/10,4830m),C1(18/10,5630m),C2(22/10,6140m),C3(28/10,6400m),Smt(29/10);;;Multi Adventure;FALSE;FALSE;FALSE;FALSE;FALSE;;2457914;Himlung Himal;7126
HONG10301;HONG;2010;3;1;NE Ridge;;;;Germany;Goetz Wiegand;Rucksachsen Jubilee Expedition Hongde 2010;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Myagdi Khola, N to Chhumbarang Glac. Dhaula BC, French Pass, NNE to BC;26-10-10;30-10-10;;4;7;02-11-10;4;Abandoned at 5560m due to bad weather and lack of time;5560;FALSE;FALSE;FALSE;1;0;12;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(26/10,4820m),C1(30/10,5560m),xxx(30/10,5560m);;;Multi Adventure;FALSE;FALSE;FALSE;FALSE;FALSE;;2457960;Hongde;6556
JANK10301;JANK;2010;3;1;SW Ridge;;;;Japan;Tsugio Iwai;2010 Aoyamagakuin University Outlier (Janak Chuli) Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Ghunsa Khola->Lhonak;29-09-10;12-10-10;;13;16;15-10-10;5;Abandoned at 6710m due to bad snow conditions;6710;FALSE;FALSE;FALSE;2;1200;4;0;0;3;0;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;BC(29/09,5200m),C1(06/10,5400m),C2(09/10,5850m),xxx(12/10,6710m);;;Cosmo Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2457942;Janak Chuli;7041
KAGA10301;KAGA;2010;3;1;SE Ridge;;;;Germany;Steffen Klassert;Dolpo Tripple Expedition to Norbu Kang;TRUE;FALSE;FALSE;FALSE;2nd;;;;FALSE;FALSE;;(see route notes);12-10-10;15-10-10;1210;3;4;16-10-10;1;;5916;FALSE;FALSE;FALSE;1;0;9;8;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"Climbed Norbu Kang (NORB-103-01); attempted Kagmara I (KAG1-103-01)";BC(12/10,4500m),C1(14/10,4900m),Smt(15/10);;1st German ascent;Adventure Geo Treks;FALSE;FALSE;FALSE;FALSE;TRUE;NORB10301;2457990;Kanta Gaton;5910
KYAS10301;KYAS;2010;3;1;S Pillar;;;;UK;Andy Houseman;British Kyshar Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla east to Hinku Khola south to Tangnag;22-10-10;04-11-10;;13;14;05-11-10;10;Abandoned at 5800 due to rock difficulty for one member;5800;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Mera Peak (Houseman only);BC(22/10,4200m),Biv(03/11,5500m),xxx(04/11,5800m);;;Loben Expeditions;FALSE;FALSE;FALSE;FALSE;FALSE;;2458145;Kyashar;6770
LANG10302;LANG;2010;3;1;S Face;;;;Iran;Arash Ghiasian;Lorestan Langtang Lirung;TRUE;FALSE;FALSE;FALSE;16th;;;;FALSE;FALSE;;;28-10-10;04-11-10;1345;7;10;07-11-10;1;;7227;FALSE;FALSE;FALSE;2;0;5;5;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(28/10,4300m),ABC(30/10,4800m),C1(02/11,5700m),C3(03/11,6700m,Smt(04/11);;;Prestige Adventure;FALSE;FALSE;FALSE;FALSE;FALSE;;2458190;Langtang Lirung;7227
LHOT10301;LHOT;2010;3;1;W Face;;;;Czech Republic;Leopold Sulovsky;Czech Lhotse Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;12-09-10;09-10-10;;27;30;12-10-10;4;Abandoned at 8100m due to bad weather, slow progress and lack of time;8100;FALSE;FALSE;FALSE;4;0;5;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(12/09,5350m),C1(18/09,6000m),C2(25/09,6400m),C3(27/09,7200m),C4(08/10,7600m),xxx(09/10,8100m);;;Langtang Ri Trekking;FALSE;TRUE;FALSE;FALSE;FALSE;;2458209;Lhotse;8516
LHOT10302;LHOT;2010;3;1;W Face;;;;New Zealand;Marty Schmidt;Marty Schmidt (MSIG) Lhotse Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;USA;;05-10-10;21-10-10;;16;18;23-10-10;4;Abandoned at 7500m due to strong wind;7500;FALSE;FALSE;FALSE;0;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Climbed Ama Dablam (AMAD-103-12) on 2 Nov by Marty Schmidt;BC(15/10,5850m),Biv1(18/10,6000m),Biv2(19/10,6400m),Biv3(20/10,7200m),xxx(21/10,7500m);;;Himalayan Guides;FALSE;TRUE;FALSE;FALSE;FALSE;;2458221;Lhotse;8516
LHOT10303;LHOT;2010;3;1;S Face;;;;Spain;Jordi Tosas;Lhotse South Face Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;29-09-10;09-10-10;;10;31;30-10-10;5;Abandoned at 6400m due to bad snow conditions and strong wind high on mountain;6400;FALSE;FALSE;FALSE;2;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"Climbed Island Peak; attempted Lhotse Shar (LSHR-103-01)";BC(29/09,4700m),xxx(09/10,6400m);;;Thamserku Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2458209;Lhotse;8516
MANA10312;MANA;2010;3;1;NE Face;;;;China;Yang Chun-Feng;Chinese Manaslu Expedition 2010;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Kathmandu BC by helicopter;17-09-10;01-10-10;1200;14;16;03-10-10;1;;8163;FALSE;FALSE;FALSE;3;0;2;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/09,4850m),C1(21/09,5750m),C2(29/09,6780m),C3(30/09,7450m),Smt(01/10);;;Mountain Experience;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
MANA10313;MANA;2010;3;1;NE Face;;;;China;John Tsang;Manaslu Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;26-09-10;01-10-10;1200;5;8;04-10-10;1;;8163;FALSE;FALSE;FALSE;3;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;;BC(26/09,4700m),C1(28/09,5500m),C2(29/09,6700m),C3(30/09,7300m),Smt(01/10);;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
MANA10314;MANA;2010;3;1;NE Face;;;;Hungary;Eva Baranyi;Hungarian Manaslu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;18-09-10;27-09-10;;9;18;06-10-10;7;Abandoned at 6800m due to lack of motivation;6800;FALSE;FALSE;FALSE;3;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(18/09,4830m),C1(21/09,5700m),C2(25/09,6350m),C3(27/09,6800m),xxx(27/09,6800m);;;Asian Trekking;TRUE;TRUE;FALSE;FALSE;FALSE;;2458557;Manaslu;8163
MANA10315;MANA;2010;3;1;NE Face;;;;New Zealand;Russell Brice;Himalayan Experience (Himex) Manaslu Expedition 2010;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;Australia, Germany, Japan, Netherlands, Spain, UK, USA;;06-09-10;01-10-10;1034;25;28;04-10-10;1;;8163;FALSE;FALSE;FALSE;4;2300;15;10;0;11;8;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(06/09,4895m),C1(13/09,5728m),C2(22/09,6170m),C3(29/09,6741m),C4(30/09,7416m),Smt(01/10);Ollivier's injured shoulder;;Mountain Experience;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
MANA10316;MANA;2010;3;1;NE Face;;;;Spain;Oscar Cadiach;25 Anniversary Manaslu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;;22-09-10;01-10-10;;9;16;08-10-10;4;Abandoned at 7700m due to strong wind;7700;FALSE;FALSE;FALSE;3;0;4;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(22/09,4900m),C1(24/09,5750m),C2(29/09,6900m),C3(30/09,7500m),xxx(01/10,7700m);"Nothing serious; Fernandez slightly frostbitten";;Explore Himalaya;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
MANA10317;MANA;2010;3;1;NE Face;;;;Spain;Miguel Perez;Spanish Manaslu Expedition;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Arughat->Machha Khola->Loh;17-09-10;30-09-10;;13;14;01-10-10;1;;8163;FALSE;FALSE;FALSE;4;70;1;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(17/09,4800m),C1(20/09,5700m),C2(27/09,6400m),C3(28/09,6800m),C4(29/09,7400m),Smt(30/09);;;Chomolungma Pilgrimage;TRUE;TRUE;FALSE;FALSE;FALSE;;2458560;Manaslu;8163
MANA10318;MANA;2010;3;1;NE Face;;;;France;Jacques Marmet;French Manaslu Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Arughat->Lablu->Besi->Doban->Philim->Gap-> Lho->Samagaon;24-09-10;30-09-10;;6;9;03-10-10;7;Abandoned at 7200m due to Marmet's leg pain;7200;FALSE;FALSE;FALSE;2;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(24/09,5980m),C1(27/09,6566m),C2(28/09,6800m),xxx(30/09,7200m);;;Ramdung Expedition;TRUE;TRUE;FALSE;FALSE;FALSE;;2458560;Manaslu;8163
MANA10319;MANA;2010;3;1;NE Face;;;;Japan;Kenji Kondo;Adventure Guides Manaslu Expedition 2010;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Samagaon;10-09-10;01-10-10;1300;21;24;04-10-10;1;;8163;FALSE;TRUE;FALSE;3;400;10;3;1;8;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(10/09,4700m),C1(16/09,5700m),C2(29/09,6600m),C3(30/09,7500m),Smt(01/10);Death of Kuwa Bara;;Cosmo Treks;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
MANA10320;MANA;2010;3;1;NE Face;;;;Japan;Sumiyo Tsuzuki;Independent on Manaslu;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Helicopter to Samagaon;21-09-10;01-10-10;;10;12;03-10-10;4;Abandoned at 7000m due to strong wind (forecast also says strong wind);7000;FALSE;FALSE;FALSE;2;0;1;0;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;BC(21/09,4800m),C1(26/0,5800m),C2(27/09,6800m),xxx(01/10,7000m);;;Mountain Experience;TRUE;TRUE;FALSE;FALSE;FALSE;;2458561;Manaslu;8163
NORB10301;NORB;2010;3;1;NW Face;;;;Germany;Steffen Klassert;Dolpo Triple Expedition to Norbu Kang;TRUE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;(see route notes);05-10-10;10-10-10;1430;5;7;12-10-10;1;;6085;FALSE;FALSE;FALSE;1;60;9;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"Climbed Kanta Gaton (KAGA-103-01); attempted Kagmara I (KAG1-103-01)";BC(05/10,4600m),C1(09/10,5250m),Smt(10/10);;;Adventure Geo Treks;FALSE;FALSE;FALSE;FALSE;FALSE;;2458795;Norbu Kang;6085
NUPT10301;NUPT;2010;3;1;S Face;;;;USA;Cory Richards;American Nuptse South Face Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Lukla->Namche->Phortse->Dingboche->Chhukung;19-11-10;21-11-10;;2;5;24-11-10;10;Abandoned at 5600m due to face out of condition and members not getting on well together;5600;FALSE;FALSE;FALSE;0;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(19/11,5300m),xxx(21/11,5600m);;;Sherpa Shangri-La Trekking;FALSE;FALSE;FALSE;FALSE;FALSE;;2458837;Nuptse;7864
NUPT10302;NUPT;2010;3;1;W Ridge;;;;USA;Frederick Wilkinson;New Hampshire Nuptse Expedition;FALSE;FALSE;FALSE;FALSE;;;;;FALSE;FALSE;;Dingboche->Biberkerka, north along west ridge of Nuptse Glacier;19-10-10;04-11-10;;16;19;07-11-10;4;Abandoned at 6300m due to strong wind and difficult long ridge;6300;FALSE;FALSE;FALSE;0;0;4;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(19/10,5300m),ABC(22/10,5900m),Biv(04/11,6300m),xxx(04/11,6300m);;;Rolwaling Excursion;FALSE;FALSE;FALSE;FALSE;FALSE;;2458820;Nuptse;7864
NANG10301;NANG;2010;3;1;S Ridge from E;;;;Australia;Tim Macartney-Snape;Matt Poz Yangma Expedition;TRUE;FALSE;FALSE;FALSE;1st;;;;FALSE;FALSE;;;26-10-10;05-11-10;1400;10;13;08-11-10;1;;6547;FALSE;FALSE;FALSE;0;50;8;2;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;BC(26/10,5185m),ABC(28/10,5700m),Biv1(03/11,5850m),Biv2(04/11,5900m),Smt(05/11);Finnigan altitude sickness;1st ascent;Himalayan Guiding Institute;FALSE;FALSE;FALSE;FALSE;FALSE;;2458776;Nangamari I;6547
